編號,答案,類近題目
1501,"📌 參考答案 (Answer)
D. 只有 2、3 和 4

📌 詳細解釋 (Detailed Explanation)

1️⃣ 部件 1 是粗調節旋鈕。
1️⃣ Part 1 is the coarse adjustment knob.

在高倍鏡下使用會導致焦距變化過大，容易令影像模糊甚至損壞標本。
Using it under high power causes drastic changes in focus, making the image blurry and possibly damaging the specimen.

2️⃣ 部件 2 是細調節旋鈕，用於在高倍鏡下獲得清晰銳利的影像。
2️⃣ Part 2 is the fine adjustment knob, used to obtain sharp, clear images under high power.

3️⃣ 部件 3 是光欄 (光圈)，能控制透過標本的光量，避免圖像過亮或過暗。
3️⃣ Part 3 is the diaphragm, which controls the amount of light passing through the specimen, preventing images from being too bright or too dim.

4️⃣ 部件 4 是物鏡轉換盤，可切換不同倍數的物鏡以進行觀察。
4️⃣ Part 4 is the revolving nosepiece, which allows switching between objective lenses of different magnifications.

因此，切換至高倍觀察時需要使用 2、3 和 4，而不應使用 1。
Therefore, when switching to high power, 2, 3 and 4 should be used, while 1 should not.

📌 考試提醒 (Exam Tips)

粗調節旋鈕只在低倍鏡下使用。

The coarse adjustment knob is used only under low power.

細調節旋鈕在高倍鏡下必須使用，以獲得清晰影像。

The fine adjustment knob must be used under high power for clear images.

光欄與光源能調節亮度，改善對比度和清晰度。

The diaphragm and light source adjust brightness, improving contrast and clarity.

物鏡轉換盤是切換倍數的關鍵，記得操作時要小心避免碰到玻片。

The revolving nosepiece switches magnifications; always handle carefully to avoid damaging the slide.",
1502,"📌 參考答案 (Answer)
A. 葡萄糖穿越迴腸上皮
A. Glucose passing through the ileum epithelium

📌 詳細解釋 (Detailed Explanation)

葡萄糖進入迴腸上皮細胞時，部分可透過擴散，但大部分需要主動運輸，這需要代謝能量 (ATP)。
When glucose enters the epithelial cells of the ileum, some can diffuse, but most require active transport, which consumes metabolic energy (ATP).

二氧化碳穿越氣囊壁只依靠擴散，順著濃度梯度，不涉及能量消耗。
Carbon dioxide crossing the alveolar wall moves only by diffusion, along its concentration gradient, without energy consumption.

氧氣進入葉肉細胞也是由擴散作用完成的，同樣不需要能量。
Oxygen entering mesophyll cells is also by diffusion, which does not require energy.

水分沿木質部移動屬於蒸騰牽引力所致，是一種被動過程，亦不需消耗能量。
Water moving along the xylem is driven by transpiration pull, a passive process that does not consume energy.

因此，只有葡萄糖進入迴腸上皮需要代謝能量。
Therefore, only glucose passing through the ileum epithelium requires metabolic energy.

📌 考試提醒 (Exam Tips)

主動運輸需要 ATP，擴散與滲透不需能量。

Active transport requires ATP, while diffusion and osmosis do not consume energy.

考試常見混淆：氧氣或二氧化碳的移動，其實只是擴散。

Common confusion: Movement of oxygen or carbon dioxide is purely by diffusion.

植物水分輸導靠蒸騰牽引，不是能量驅動。

Water transport in plants relies on transpiration pull, not on energy expenditure.

記憶法：只有「逆濃度梯度」的運輸才必須耗能。

Mnemonic: Only transport “against the concentration gradient” requires energy.",
1503,"📌 參考答案 (Answer)
B. 反應在 50°C 進行時較在 20°C 時快。
B. The reaction is faster at 50°C than at 20°C.

📌 詳細解釋 (Detailed Explanation)

在低溫下（例如 0°C），酶並沒有變性，只是分子動能低，活性不足，反應速率非常慢。
At low temperatures (e.g. 0°C), the enzyme is not denatured, but molecule kinetic energy is low, so activity is low and the reaction rate is very slow.

從圖表可見，在 50°C 時的反應速率仍然高於 20°C，因此 B 正確。
From the graph, the reaction rate at 50°C is still higher than at 20°C, so option B is correct.

在 60°C 時，酶已變性，結構被破壞而失去催化能力，因此速率迅速下降。
At 60°C, the enzyme is denatured; its structure is destroyed and it loses catalytic ability, causing the rate to drop sharply.

C 的敘述錯誤，雖然分子在高溫下動能更大，但由於酶在 60°C 已經變性，即使碰撞仍然存在，也不再有效。
Option C is incorrect: although molecules have more kinetic energy at higher temperature, at 60°C the enzyme is denatured — collisions still occur but are no longer effective.

D 的敘述也錯：反應速率雖最快在最適溫度（約 40°C），但產物最終量取決於底物的量，而不是溫度。
Option D is also incorrect: although the rate is fastest at the optimum temperature (around 40°C), the final product amount depends on the amount of substrate, not on temperature.

📌 考試提醒 (Exam Tips)

低溫下，酶不會變性，只是失去活性。

At low temperatures, enzymes do not denature, they just lose activity.

高溫（超過最適溫度）會導致酶變性，活性永久失去。

High temperatures (above the optimum) cause enzyme denaturation and permanent loss of activity.

最適溫度 = 速率最快，但不影響最終產物數量。

Optimum temperature = fastest rate, but does not change the final product yield.

常見陷阱：把「速率快」誤以為「產物多」。

Common trap: confusing “faster rate” with “greater product yield.”
",
1504,"📌 參考答案 (Answer)
D. S

📌 詳細解釋 (Detailed Explanation)

二氧化碳受體（RuBP）的再生發生在葉綠體的基質（stroma）。
The regeneration of the carbon dioxide acceptor (RuBP) takes place in the stroma of the chloroplast.

卡爾文循環（暗反應）在基質內進行，包括碳固定、三碳化合物還原，及 RuBP 的再生。
The Calvin cycle (dark reaction) occurs in the stroma, including carbon fixation, reduction of three-carbon compounds, and regeneration of RuBP.

P 代表外膜、Q 代表內膜、R 代表類囊體，這些位置主要與光反應有關。
P represents the outer membrane, Q the inner membrane, and R the thylakoid, which are mainly involved in the light reactions.

只有 S，即基質，是卡爾文循環和二氧化碳受體再生所在的位置。
Only S, the stroma, is the site where the Calvin cycle and regeneration of the CO₂ acceptor occur.

因此正確答案是 S (D)。
Therefore, the correct answer is S (D).

📌 考試提醒 (Exam Tips)

光反應在類囊體進行，暗反應在基質進行。

Light reactions occur in the thylakoids, dark reactions occur in the stroma.

卡爾文循環三個主要步驟：碳固定、還原、受體再生。

Calvin cycle has three main steps: carbon fixation, reduction, regeneration of the acceptor.

記住位置分工：類囊體 = 吸光 → 產生 ATP & NADPH；基質 = 利用 ATP & NADPH → 合成葡萄糖。

Remember the division: thylakoid = light capture → produce ATP & NADPH; stroma = use ATP & NADPH → synthesize glucose.

常見陷阱：學生把受體再生誤以為在類囊體進行，其實只發生在基質。

Common trap: students mistakenly think regeneration happens in thylakoids, but it only occurs in the stroma.",
1505,"📌 參考答案 (Answer)
C. 只有 (2) 和 (3)

📌 詳細解釋 (Detailed Explanation)
(1) 真細菌界 (Kingdom Monera / Prokaryotae)

真細菌沒有像葉綠體這樣由膜包圍的細胞器。
Bacteria do not have membrane-bound organelles like chloroplasts.
它們只有類似葉綠素的色素，分布在細胞膜或液泡狀結構中。
They only contain pigments such as chlorophyll embedded in membranes or vesicles.
❌ 因此並不具有題目所指的「以上細胞器」。
❌ Therefore, they do not possess the organelle shown.
(2) 原生生物界 (Kingdom Protista)

某些原生生物 (如水藻) 含有葉綠體。
Some protists (e.g., algae) contain chloroplasts.
葉綠體是真正的膜包圍細胞器，可以進行光合作用。
Chloroplasts are true membrane-bound organelles that carry out photosynthesis.
✅ 符合條件。
✅ Matches the condition.
(3) 植物界 (Kingdom Plantae)

植物細胞普遍具有葉綠體，使葉子呈現綠色並進行光合作用。
Plant cells contain chloroplasts, giving leaves their green color and allowing photosynthesis.
✅ 符合條件。
✅ Matches the condition.
📌 考試提醒 (Exam Tips)
原核生物 (真細菌) 沒有膜包圍的細胞器。

Prokaryotes (bacteria) lack membrane-bound organelles.

只有原生生物與植物含有葉綠體等真細胞器。

Only protists and plants have chloroplasts and other true organelles.

小技巧：記住“葉綠體 = 真核生物才有”。

Tip: Remember “chloroplasts = only in eukaryotes.”
",
1506,"📌 參考答案 (Answer)
B. 需氧呼吸產生較多 NADH；缺氧呼吸產生較少 NADH
B. Aerobic respiration produces more NADH; anaerobic respiration produces less NADH

📌 詳細解釋 (Detailed Explanation)
需氧呼吸 (Aerobic respiration)

全過程包括 糖酵解 → 克雷伯氏循環 → 氧化磷酸化。
The complete process includes glycolysis → Krebs cycle → oxidative phosphorylation.
每個葡萄糖分子在此過程能產生 大量 NADH (約 10 個)，再把電子送入電子傳遞鏈，產生大量 ATP。
Each glucose molecule generates about 10 NADH, which feed electrons into the electron transport chain to yield large amounts of ATP.
缺氧呼吸 (Anaerobic respiration, e.g. lactic acid fermentation in muscle cells)

過程只有 糖酵解 + 發酵。
Process includes glycolysis + fermentation only.
每個葡萄糖分子僅產生 2 個 NADH，之後在乳酸發酵中需被再氧化為 NAD⁺，因此整體 淨 NADH 少得多。
Each glucose produces only 2 NADH, and these are reoxidized to NAD⁺ during lactic acid fermentation, so the net NADH is very little.
👉 所以，正確答案是 B。
👉 Therefore, the correct answer is B.

📌 考試提醒 (Exam Tips)
需氧呼吸：大量 NADH + 大量 ATP (36–38 ATP)。

Aerobic respiration: many NADH + much ATP (36–38 ATP).

缺氧呼吸：少量 NADH + 少量 ATP (2 ATP)。

Anaerobic respiration: few NADH + little ATP (2 ATP).

糖酵解 (glycolysis) → 在細胞質內進行，不論有無氧氣都會發生。

Glycolysis → always in cytoplasm, both aerobic and anaerobic conditions.

記住：NADH 多少，是分辨考題中呼吸類型關鍵線索之一。

Remember: The number of NADH produced is a key clue in distinguishing respiration types in exam questions.
",
1507,"📌 參考答案 (Answer)
D. 腺 → 酶：蛋白酶 → 最適 pH：11
D. Pancreas → Enzyme: Protease → Optimum pH: 11

📌 詳細解釋 (Detailed Explanation)
A. 胃腺 → 碳水化合物酶 → pH 2

錯誤，因為胃腺主要分泌 胃蛋白酶 (pepsin)，而不是碳水化合物酶。
Incorrect, because gastric glands secrete protease (pepsin), not carbohydrate-digesting enzymes.
❌
B. 肝 → 脂肪酶 → pH 8

錯誤，肝臟分泌的是 膽汁 (bile)，幫助乳化脂肪，本身不是消化酶。
Incorrect, because the liver secretes bile, which emulsifies fats, but is not an enzyme.
❌
C. 唾腺 → 澱粉酶 → pH 11

錯誤，唾液含有 澱粉酶 (amylase)，但其最適 pH 約為 7.0–7.5 (微鹼性)，而不是 11。
Incorrect, as saliva contains amylase, whose optimum pH is around 7.0–7.5 (slightly alkaline), not 11.
❌
D. 腺 (胰腺) → 蛋白酶 → pH 11

正確，胰腺分泌的胰液含多種酶：澱粉酶、脂肪酶、蛋白酶。
Correct, the pancreas secretes pancreatic juice containing amylase, lipase, and proteases.
這些酶的最佳活性環境為 強鹼性 (約 pH 11)，由小腸受膽汁中碳酸氫鹽調節。
Their optimum action occurs in a strongly alkaline environment (around pH 11), maintained by bicarbonates from bile.
✅
📌 考試提醒 (Exam Tips)
胃：蛋白酶 (protease)，酸性，pH ~2。

Stomach: protease (pepsin), acidic, pH ~2.

唾腺：澱粉酶 (amylase)，微鹼性，pH ~7。

Salivary gland: amylase, slightly alkaline, pH ~7.

胰腺：澱粉酶、脂肪酶、蛋白酶，強鹼性，pH ~11。

Pancreas: amylase, lipase, protease, alkaline, pH ~11.

肝：分泌膽汁 → 輔助消化，但不是酶。

Liver: secretes bile → aids digestion, but not an enzyme.",
1508,"📌 參考答案 (Answer)
A. 口腔
A. Mouth cavity (oral cavity)

📌 詳細解釋 (Detailed Explanation)
口腔 (Mouth cavity)

唾液腺分泌 唾液 (saliva)，其中含有 澱粉酶 (amylase)。
Salivary glands secrete saliva, which contains amylase.
漢堡包中的麵包富含澱粉，會在口腔中首先被分解成 麥芽糖 (maltose)。
The starch in the bread of a hamburger is first chemically digested here into maltose.
✅ 因此化學消化的起點在口腔。
✅ Therefore, chemical digestion starts in the mouth.
食道 (Oesophagus)

主要有蠕動運動，幫助食物推送，沒有消化酶。
Mainly peristalsis to move food, no digestive enzymes.
❌
胃 (Stomach)

分泌胃液，包括 胃蛋白酶 (pepsin)，開始分解蛋白質。
Secretes gastric juice including pepsin, which digests proteins.
但不是化學消化的最初部位。
But this is not the first site of chemical digestion.
❌
小腸 (Small intestine)

為主要的消化和吸收場所，分解脂肪、蛋白質和碳水化合物。
The main site of digestion and absorption, breaking down fats, proteins, and carbohydrates.
但仍是口腔之後的步驟。
But still occurs after the mouth.
❌
📌 考試提醒 (Exam Tips)
口腔：澱粉 → 麥芽糖 (amylase)，化學消化開始處。

Mouth: starch → maltose (amylase), site where chemical digestion begins.

胃：蛋白質 → 多肽 (pepsin)。

Stomach: protein → polypeptides (pepsin).

小腸：澱粉、蛋白質、脂質的主要分解與吸收。

Small intestine: main site for carbohydrates, proteins, and fats digestion and absorption.

食道只有蠕動，沒有化學消化。

Oesophagus has peristalsis only, no chemical digestion.",
1509,"📌 參考答案 (Answer)
B. 迴腸 → 大部分已消化的食物在這部位被吸收
B. Ileum → Most digested food is absorbed here

📌 詳細解釋 (Detailed Explanation)
迴腸 (Ileum)

迴腸是小腸的最後一部分，也是攝取養分與水分的重要部位。
The ileum, the last part of the small intestine, is a major site for the absorption of nutrients and water.
當食物被充分消化後，其溶液會進入迴腸，因血液與腸腔之間的水勢差，水分子便透過滲透進入血液。
After digestion, chyme enters the ileum; due to the water potential difference between blood and lumen, water moves into the blood by osmosis.
✅ 因此大部分水分吸收在迴腸發生。
✅ Therefore, most water absorption happens in the ileum.
為何其他選項錯？

A. 十二指腸 (Duodenum) → 主要作用是接收膽汁與胰液進行化學消化，不是主要水分吸收部位。

A. Duodenum → Mainly for receiving bile and pancreatic juice for digestion, not the main site of water absorption.

❌

C. 大腸 (Large intestine) → 吸收水分能力有限，僅吸收餘下少量水分。

C. Large intestine → Absorbs only the remaining small amount of water.

❌

D. 胃 (Stomach) → 主要進行儲存與初步的蛋白質消化，水分吸收極有限。

D. Stomach → Functions mainly in storage and protein digestion; only minimal water absorption.

❌

📌 考試提醒 (Exam Tips)
大部分水分吸收 → 迴腸 (ileum)。

Most water absorption → ileum.

大腸只收回最後少量水分，多屬於調節作用。

Large intestine only reclaims leftover small amounts of water, mainly regulatory.

記憶法：『養分 + 水分 = 小腸迴腸』。

Memory tip: “Nutrients + water = ileum of the small intestine.”",
1510,"📌 參考答案 (Answer)
C. 心
C. Heart

📌 詳細解釋 (Detailed Explanation)
脂肪的吸收與運輸路徑 (Fat absorption and transport pathway):

在小腸絨毛，脂肪先被乳化並分解為脂肪酸與甘油，稍後於細胞內重新組合為甘油三酯 (triglycerides)。

In the intestinal villi, fats are emulsified and broken down into fatty acids and glycerol, then recombined into triglycerides inside the cell.

這些脂質會形成乳糜微粒 (chylomicrons)，進入 淋巴管 (lacteals)，而不是直接進入血毛細管。

These triglycerides form chylomicrons, which enter the lymphatic lacteals, not directly into blood capillaries.

乳糜微粒經淋巴管 → 淋巴系統 → 胸導管 → 鎖骨下靜脈，最後進入血液環流。

Chylomicrons travel via lymphatic vessels → lymphatic system → thoracic duct → subclavian vein → join blood circulation.

因此，大部分脂肪最先會隨着血液送往 心臟，然後再泵送至全身。

Therefore, most fats are first transported to the heart, then pumped throughout the body.

✅ 正確答案：心臟 (Heart)。

為何不是其他選項？

A. 大腸 → 主要吸收水分和鹽類，與脂肪運輸無關。

A. Large intestine → Mainly absorbs water and salts, unrelated to fat transport.

❌

B. 腎 → 負責尿液形成與排泄，並非脂肪運輸途徑。

B. Kidney → Involved in urine formation, not fat transport.

❌

D. 肝 → 是血液中葡萄糖與部分胺基酸先經「肝門靜脈」運輸的地方，但脂肪先走淋巴途徑，不會第一時間到肝臟。

D. Liver → Glucose and some amino acids reach the liver first via the hepatic portal vein, but fats travel via lymph first, not directly to liver.

❌

📌 考試提醒 (Exam Tips)
碳水化合物 & 蛋白質 → 先送肝臟 (肝門靜脈系統)。

Carbohydrates & proteins → liver first (via hepatic portal vein).

脂肪 → 先走淋巴系統 → 心臟。

Fats → lymphatic pathway → heart first.

記憶法：“糖蛋白先肝，脂肪先心。”

Memory tip: “Carbs & proteins to liver first, fats to heart first.”",
