編號,答案,類近題目
9001,"📌 **參考答案**  
A 松  
松是以種子繁殖的，而種子包含在球果中。  
Pine reproduces by seeds contained in cones.  

蕨類是以孢子繁殖的。  
Fern reproduces by spores.  

草和豌豆是開花植物，並且以種子繁殖。  
Grass and broad bean are flowering plants and reproduce by seeds.  

📖 **詳細解釋**  
松屬於**裸子植物**，能形成種子但沒有花與果實，種子外露於球果。  
Pine is a **gymnosperm**, it produces seeds but does not have flowers or fruits; the seeds are exposed in cones.  

蕨屬於**孢子植物**，無花無種子，以孢子袋產生孢子繁殖。  
Fern is a **spore‑producing plant**, having neither flowers nor seeds, reproducing via spores in sporangia.  

草與豌豆屬於**被子植物**，開花後由受精作用形成種子。  
Grass and broad bean are **angiosperms** that reproduce by forming seeds after fertilization in flowers.  

⚠ **考試提醒**  
須分辨裸子植物（有種子但不開花）與被子植物（開花並形成果實）。  
Be careful to distinguish gymnosperms (seed‑bearing but non‑flowering) from angiosperms (flowering and fruit‑bearing).  

常見錯誤是誤以為所有有種子的植物皆會開花。  
A common mistake is thinking that all seed‑bearing plants must produce flowers.",
9002,"📌 **參考答案**  
C  
(3) 染色質集中成染色體。  
The chromatin condenses to form chromosomes.  

(1) 染色體複製，每條染色體含有兩個完全相同的染色單體。  
The chromosomes replicate, with each chromosome consisting of two identical chromatids.  

(2) 染色體排列於赤道板。  
The chromosomes line up in the middle (on the equatorial plate).  

(4) 每條染色體的兩條染色單體分離。  
The two chromatids of each chromosome separate.  

📖 **詳細解釋**  
「染色質濃縮→染色體複製→排列於赤道板→染色單體分離」為細胞分裂中期的典型過程。  
""The sequence of chromatin condensation → chromosome replication → alignment on equatorial plate → chromatid separation"" represents a standard mitotic cycle.  

圖(3)顯示間期結束時染色質濃縮開始；圖(1)表示染色體完成複製；圖(2)為中期染色體排列；圖(4)為後期，姐妹染色單體分離。  
Figure (3) shows late interphase as chromatin condenses; Figure (1) shows replicated chromosomes; Figure (2) represents metaphase alignment; Figure (4) shows anaphase chromatid separation.  

這順序符合細胞分裂四主要階段：前期 → 中期 → 後期 → 末期。  
This order matches the four main phases of mitosis: prophase → metaphase → anaphase → telophase.  

⚠ **考試提醒**  
常見錯誤是以為染色體在複製後立即分離，應記住**分離發生於後期（anaphase）**。  
A common mistake is thinking chromosomes separate right after replication; remember separation occurs during **anaphase**.  

回答圖序題時要根據**染色體形態及位置**判斷，而非只看圖中細胞形狀。  
When identifying sequence diagrams, focus on **chromosome structure and position**, not general cell shape.",
9003,"📌 **參考答案**  
D    都沒有葉綠體。  
Both have no chloroplasts.  

紅血球無細胞壁、無液泡、無細胞核且無葉綠體。  
Red blood cells lack a cell wall, central vacuole, nucleus, and chloroplasts.  

洋蔥表皮細胞有細胞壁、中央液泡和細胞核，但沒有葉綠體。  
Onion epidermal cells have a cell wall, central vacuole, and nucleus, but no chloroplasts.  

📖 **詳細解釋**  
洋蔥表皮細胞位於鱗莖內層，沒有進行光合作用，因此不具葉綠體。  
Onion epidermal cells are from the inner bulb scales, which do not carry out photosynthesis and therefore lack chloroplasts.  

紅血球經分化後喪失細胞核與大部分細胞器，以容納血紅蛋白。  
Mature red blood cells lose their nucleus and most organelles to maximize space for haemoglobin.  

兩者唯一的共同點是都沒有葉綠體。  
The only common feature between them is the absence of chloroplasts.  

⚠ **考試提醒**  
題目常以「洋蔥表皮細胞」混淆考生，須記住洋蔥雖是植物細胞，但其表皮不含葉綠體。  
A common trick in exams is “onion epidermal cells”; remember they are plant cells **without chloroplasts**.  

答案選D，不能選C，因為洋蔥表皮細胞有細胞核。  
Choose D, not C, since onion epidermal cells **do have a nucleus**.",
9004,"📌 **參考答案**  
答案：A  

---

📌 **詳細解釋**  
透析管內的澱粉會被澱粉酶分解形成麥芽糖。  
The starch inside the dialysis tubing is broken down by amylase into maltose.  

麥芽糖分子較小，能夠擴散穿過透析管進入蒸餾水中。  
Maltose molecules are small enough to diffuse through the dialysis tubing into the distilled water.  

因此，本立德試驗得到正面結果（紅色沉澱），表示有還原糖存在。  
Therefore, Benedict’s test gives a positive result (red precipitate), indicating the presence of reducing sugar.  

蛋白質（澱粉酶）與澱粉分子體積太大，不能通過透析管。  
The protein (amylase) and starch molecules are too large to pass through the dialysis tubing.  

所以，滲液試驗的二縮脲試驗為陰性（藍色），碘液試驗也為陰性（棕色）。  
Hence, both the biuret test and iodine test of the distilled water show negative results (blue and brown respectively).  

此實驗顯示消化可將大分子食物分解成可穿透膜的小分子，有助吸收。  
This experiment demonstrates that digestion breaks down large food molecules into smaller ones that can pass through membranes for absorption.  

---

📌 **考試提醒**  
答案題型為動力—滲透與酵素作用綜合題，一定要同時提及「分解→分子變小→可擴散→試驗正面結果」。  
This question integrates enzyme activity with diffusion; always mention the full chain “digested → smaller molecules → diffuse → positive test result.”  

記得指出「透析管模擬小腸壁」而「蒸餾水模擬血液／組織液」的對應關係。  
Remember to identify that “the dialysis tubing simulates the intestinal wall” and “the distilled water represents the blood or tissue fluid.”  

若寫出碘液及二縮脲試驗均為陰性，並解釋為「分子太大不能通過」，可確保滿分。  
State that both iodine and biuret tests are negative and explain “molecules too large to pass through” to secure full marks.  

題目旨在評估學生能否連接**酵素消化作用**與**小分子擴散吸收**的概念。  
This item tests whether students can connect **enzyme digestion** with **diffusion and absorption of small molecules**.",
9005,"📌 **參考答案**  
答案：D  

---

📌 **詳細解釋**  
在進行實驗前，必須用蒸餾水沖洗透析管外表面。  
Before conducting the experiment, the outside of the dialysis tubing must be rinsed with distilled water.  

這樣可以清除附著在透析管外的殘餘澱粉溶液，避免污染蒸餾水。  
This removes any starch solution remaining on the tubing surface, preventing contamination of the distilled water.  

若不沖洗，部分澱粉可能直接隨外液混入大試管中，使碘液試驗顯示假陽性結果。  
Without rinsing, starch could contaminate the boiling tube solution, leading to a false positive in the iodine test.  

沖洗後，確保大試管內蒸餾水最初不含任何澱粉，所有檢測結果才具可靠性。  
Rinsing ensures that the distilled water in the boiling tube initially contains no starch, making the test results reliable.  

---

📌 **考試提醒**  
學生常忽略這步驟，導致誤判為澱粉能穿透透析管，因此必須強調「避免交叉污染」。  
Students often skip this step and wrongly conclude that starch can pass through the tubing; emphasize “avoid cross‑contamination.”  

考官預期答案中要有「沖洗→避免澱粉污染→結果準確」的完整邏輯。  
Examiners expect the complete reasoning chain: “rinsing → prevent starch contamination → ensure accuracy.”  

此題屬於**實驗設計注意事項題**，常考於消化與擴散主題中。  
This is a **practical design precaution question**, commonly tested in topics on digestion and diffusion.",
9006,"📌 **參考答案**  
答案：B  

---

📌 **詳細解釋**  
當哺乳動物食物供應不足時，體內首先使用的是碳水化合物。  
When a mammal is short of food, carbohydrates are the first energy source used.  

肝糖（糖原）是一種碳水化合物，會被分解成葡萄糖以供氧化釋放能量。  
Glycogen, a form of carbohydrate, is broken down into glucose which is oxidized to release energy.  

當糖原耗盡後，動物會開始分解脂肪，脂肪酸可轉化成葡萄糖或進行氧化產生能量。  
When glycogen is exhausted, fats are broken down; fatty acids are converted to glucose or oxidized to release energy.  

最後，若脂肪也被用完，才會分解蛋白質，將氨基酸脫氨後進入能量代謝途徑。  
Finally, when fats are used up, proteins are broken down; amino acids are deaminated and enter the energy‑producing pathways.  

因此，能量使用順序為：碳水化合物 → 脂肪 → 蛋白質。  
Therefore, the energy utilization order is: carbohydrates → fats → proteins.  

---

📌 **考試提醒**  
此題重點在「能量物質動員順序」，要記為 **糖 → 脂肪 → 蛋白質**。  
The key is the **order of energy mobilization**: **carbohydrates → fats → proteins**.  

常見錯誤是反轉脂肪與蛋白質的次序；考官重視考生是否了解「蛋白質為最後手段」。  
A common mistake is reversing fats and proteins; examiners expect students to know that proteins are used **only as a last resort**.  

應指出蛋白質分解會產生含氮廢物，如尿素，增加負擔，因此不宜首先使用。  
Mention that protein breakdown produces nitrogenous waste (urea), increasing metabolic burden—hence not the first choice.  

本題屬於能量代謝與飢餓狀態的經典延伸題，常與呼吸作用題一起出現。  
This is a classic extended question on energy metabolism and starvation, often paired with respiration topics.",
9007,"📌 **參考答案**  
答案：D  
---

📌 **詳細解釋**  
圖中各部分：  
1：氣管 2：食道 3：胃 4：小腸 5：大腸  
The labeled parts are:  
1: trachea 2: oesophagus 3: stomach 4: small intestine 5: large intestine  

這五個器官內壁都有黏膜層，可以分泌黏液。  
All five of these organs have a mucous membrane that secretes mucus.  

黏液的作用包括：  
The functions of mucus include:  

(a) 潤滑管壁，使食物能順利通過（例：食道、大腸）。  
(a) Lubricate the lining so that substances (e.g. food) can move smoothly (e.g. oesophagus, large intestine).  

(b) 阻擋塵埃及細菌進入體內（例：氣管）。  
(b) Trap dust and germs to prevent them from entering the body (e.g. trachea).  

(c) 保護消化系統細胞免受自身消化液的侵蝕（例：胃、小腸）。  
(c) Protect the epithelial cells of the digestive organs from being digested by their own secretions (e.g. stomach, small intestine).  

因此這些器官（1–5）均含黏膜層。  
Therefore, all the organs numbered 1–5 possess a mucous membrane.  

---

📌 **考試提醒**  
記住：黏膜層（mucous membrane）存在於**所有內部與外界相通的管道**中。  
Remember: mucous membranes line **all body passages open to the exterior** (e.g. respiratory and digestive tracts).  

不要誤以為只有消化道有黏膜；呼吸道（如氣管）同樣含有。  
Don’t assume only the digestive tract has mucus—respiratory passages (e.g. trachea) do as well.  

題目測試對**構造與功能關聯**的理解：潤滑、保護、防禦三大功能。  
This question assesses understanding of the link between **structure and function**—lubrication, protection, and defense.",
9008,"📌 **參考答案**  
答案：C  

---

📌 **詳細解釋**  
小腸（部位4）是人體中**最重要的消化與吸收部位**。  
The small intestine (part 4) is the **most important organ for digestion and absorption**.  

小腸黏膜上有絨毛與微絨毛，大大增加吸收表面積。  
Its mucosa has villi and microvilli, greatly increasing the surface area for absorption.  

它會吸收營養素（如氨基酸、葡萄糖）、鹽分以及大量水分。  
It absorbs nutrients (amino acids, glucose), salts, and a large amount of water.  

雖然大腸（部位5）也能吸收水分，但吸收量比小腸少得多。  
Although the large intestine (part 5) also absorbs water, the amount is far less than that absorbed by the small intestine.  

因此，吸收最多水份的部位是小腸。  
Therefore, the small intestine absorbs the most water.  

---

📌 **考試提醒**  
學生常誤以為大腸吸最多水，但事實上**小腸吸收約80–90%水分**，大腸只負責再吸收剩餘部分以形成糞便。  
Students often mistakenly think the large intestine absorbs the most water, but in fact, **the small intestine absorbs about 80–90% of water**, while the large intestine reabsorbs the remainder to form feces.  

記得在答題時說明「絨毛可增加吸收表面積」以獲取分析分。  
Always mention that “villi increase surface area for absorption” to earn reasoning marks.  

若題目要求舉例吸收物質，可列：葡萄糖、氨基酸、脂肪酸、水與無機鹽。  
If examples of absorbed substances are required, list: glucose, amino acids, fatty acids, water, and mineral salts.",
9009,"📌 **參考答案**  
答案：A  

---

📌 **詳細解釋**  
圖中的 **管 X 是膽管（bile duct）**，收集到的汁液是**膽汁（bile）**。  
Duct X is the **bile duct**, and the collected liquid is **bile**.  

膽汁的主要作用是**乳化脂肪（emulsification of fat）**，  
使大的脂肪團分解成許多微小的油滴，增加脂肪酶作用面積。  
Bile **emulsifies fats** — it breaks large fat globules into many tiny droplets, increasing the surface area for enzyme action.  

但要注意，膽汁**本身不能消化脂肪**，它只是**物理性地分散脂肪**。  
However, bile **does not chemically digest fat**; it only **physically disperses** it.  

在三個試管中：  
- 試管 1：含水 + 花生油（脂肪）  
- 試管 2：含水 + 蛋白質（蛋白）  
- 試管 3：含水 + 澱粉（飯粒）  

只有試管 1 含脂肪，因此加入膽汁後會形成乳劑（emulsion）。  
Among the three, only tube 1 contains fat, so bile in this tube will form a durable emulsion.  

經搖勻後，試管 1 的混合物會形成白色乳濁狀液體，放置一段時間後仍保持穩定。  
After shaking, tube 1 will form a milky emulsion that remains for some time.  

---

📌 **考試提醒**  
學生常誤把膽汁和脂肪酶混淆。  
Bile **emulsifies fat**, lipase **digests fat**.  

乳化是「**物理變化**」（Physical change），脂肪水解才是「**化學變化**」（Chemical change）。  
Emulsification is a **physical change**, while digestion by lipase is a **chemical change**.  

常用關鍵字：  
- **乳化（emulsify）** → 膽汁（bile）  
- **消化（digest）** → 脂肪酶（lipase）",
9010,"📌 **參考答案**  
答案：D  

---

📌 **詳細解釋**  
牙垢膜指示劑（**dental disclosing agent**）的作用是：  
它能把牙垢**染成紅色或紫紅色**，讓我們能夠看出牙垢的位置，  
以便在刷牙時將其徹底清除。  

The **dental disclosing agent** stains **dental plaque** red or pink,  
so that we can see where the plaque is and remove it effectively by brushing.  

---

📌 **它不具備的功能**  
- ❌ **不能殺死細菌** （not antiseptic）  
- ❌ **不含氟化物** （does not contain fluoride）  
- ❌ **沒有磨擦或清潔作用** （no abrasive effect）  

---

📌 **結論**  
正確選項是：  
✅ **D. 它將牙垢染成紅色。**  
Correct choice: **D — It dyes the plaque red.**

---

📚 **延伸說明**  
牙垢（dental plaque）是一層由食物殘渣、唾液與細菌形成的**透明黏質膜**，  
若不及時清除，容易導致**蛀牙（dental caries）**與**牙周病（gum disease）**。  

因此，牙垢膜指示劑只是**輔助檢查用**，  
它幫助我們**發現問題區域**，並不提供殺菌或防蛀的效果。",
